ID,noise,X,Y_Z_1,Y_Z_0,S_inclusion_prob,Z,Z_cond_prob,Y,condition
0879,0.4455008819485356,0.20112393011945592,0.6269645175416552,0.6466248120679915,0.5796991646147874,1,0.5,0.6269645175416552,Treatment
0883,0.9613289810835133,1.7131599832399915,7.687743229053205,2.674488964323505,0.9566584443446529,0,0.5,2.674488964323505,Control
0884,0.21476458712067614,0.8187171753763053,1.9647188013211405,1.0334817624969814,0.7935261024703344,1,0.5,1.9647188013211405,Treatment
0888,0.40479431381576625,-0.6015344312393189,0.8277144421289286,-0.19674011742355269,0.2737420430090993,1,0.5,0.8277144421289286,Treatment
0889,-0.31749817111806206,2.289136576432753,11.307362648222846,1.9716384053146911,0.9889642908820812,0,0.5,1.9716384053146911,Control
0890,-1.0421974853237945,-0.022793309816022587,-1.0525550702870674,-1.0649907951398172,0.4909075723166101,1,0.5,-1.0525550702870674,Treatment
0893,0.7543930226864347,1.6296295552477034,6.880592774983941,2.384022577934138,0.9484100930030165,0,0.5,2.384022577934138,Control
0896,-0.2532491967302355,0.5763103116352661,0.6991731096816727,0.32306111490503064,0.7177972728760058,1,0.5,0.6991731096816727,Treatment
0899,-0.6110799682825107,2.2605807954245387,10.73966149471424,1.649500827142028,0.9881073859612516,1,0.5,10.73966149471424,Treatment
0901,-0.3228114944861694,0.4956209100085834,0.4162791333935949,0.17280941552241397,0.6899190513893151,0,0.5,0.17280941552241397,Control
0903,-0.8048392535588216,-0.005305024866811873,-0.8074354794145525,-0.8101442784256334,0.4978836112090759,0,0.5,-0.8101442784256334,Control
0904,0.2931667322386216,-0.019678712873609946,0.2841018792825406,0.27348801936501166,0.4921498360790469,0,0.5,0.27348801936501166,Control
0906,-0.7841765734405167,0.9803635817436002,1.6282307222495644,0.19618700830308344,0.8365466601103276,0,0.5,0.19618700830308344,Control
0907,-2.6486142763385465,0.9353455246371315,-0.43119901310255937,-1.7132687517014151,0.8251948694236609,0,0.5,-1.7132687517014151,Control
0910,0.2772875916808394,1.5515751873989845,5.86784630968472,1.8288627790798238,0.9396180480029357,0,0.5,1.8288627790798238,Control
0912,-0.7580635510332451,-0.49264158089589416,-0.5189928870259806,-1.2507051319291391,0.3111329311205624,0,0.5,-1.2507051319291391,Control
0913,0.49521025419151804,1.227207139744982,4.120888551746129,1.7224173939365,0.8901276266925868,0,0.5,1.7224173939365,Control
0916,-0.5616313885828689,0.33175411254629283,-0.17563274992696576,-0.22987727603657604,0.629962531738925,0,0.5,-0.22987727603657604,Control
0917,-0.6727478952091808,0.15826468159417872,-0.5435201355318778,-0.514483213615002,0.5628758813230473,0,0.5,-0.514483213615002,Control
0919,-0.7988211146043503,2.434889375722632,12.275996117270864,1.636068261118282,0.9925518284580641,1,0.5,12.275996117270864,Treatment
0921,0.5189352161402315,0.23865000252216675,0.7521678648089754,0.7575852186623983,0.5943115056234025,1,0.5,0.7521678648089754,Treatment
0923,-2.1365705176988747,0.6045769056439315,-1.1032555952009264,-1.531993612054943,0.7272699222941761,0,0.5,-1.531993612054943,Control
0927,1.1005206092737885,0.8710200268468721,3.053382397033876,1.9715406361206607,0.8081283908699914,1,0.5,3.053382397033876,Treatment
0931,1.103200998122045,0.14532947952006092,1.2181070531172191,1.248530477642106,0.5577746297465944,1,0.5,1.2181070531172191,Treatment
0932,0.8190446964444714,-0.04370761478408589,0.8010116002326566,0.7753370816603855,0.4825687346496159,1,0.5,0.8010116002326566,Treatment
0936,0.4125930144110715,0.2996643883065089,0.7420226998025542,0.7122574027175803,0.6177834175368614,0,0.5,0.7122574027175803,Control
0938,0.1301761209470292,0.4500931815858468,0.7603904559600928,0.580269302532876,0.673678373481807,0,0.5,0.580269302532876,Control
0940,-1.262932385406707,0.9934903341933348,1.2078588699611286,-0.26944205121337217,0.8397644707078492,0,0.5,-0.26944205121337217,Control
0943,0.0907056211050212,-0.23939828898794716,0.08562955815176095,-0.14869266788292596,0.40539837831539194,1,0.5,0.08562955815176095,Treatment
0945,1.1464170140450942,-0.31568111288358597,1.1878855876661398,0.8307359011615083,0.3761222819558171,0,0.5,0.8307359011615083,Control
0947,0.27729828377859433,0.8008796963955658,1.9605547081736843,1.0781779801741602,0.7883993523466262,1,0.5,1.9605547081736843,Treatment
0948,0.26707551660977275,-0.5717377636634785,0.6349747755758647,-0.30466224705370576,0.2837498232046237,1,0.5,0.6349747755758647,Treatment
0952,-0.17467381125531264,1.0839728199208154,2.7173067473592645,0.9092990086655027,0.8608115748867402,0,0.5,0.9092990086655027,Control
0953,0.8830009337704824,0.601777868339018,1.9081630735852966,1.4847788021095005,0.7263389955431896,1,0.5,1.9081630735852966,Treatment
0957,-0.1633139900462247,0.33541979543954176,0.2294087860189542,0.17210580539331705,0.6313457813028851,1,0.5,0.2294087860189542,Treatment
0958,1.7481682880189586,0.40252517877221133,2.2734839164962657,2.15069346679117,0.6563512190646295,0,0.5,2.15069346679117,Control
0959,0.7090811771269613,1.497352110296009,5.94188391669079,2.2064332874229704,0.9328491688554796,0,0.5,2.2064332874229704,Control
0960,-0.6781121043540148,0.569157744465761,0.25434784404957056,-0.10895435988825386,0.7153754530836223,0,0.5,-0.10895435988825386,Control
0961,-0.8625146200590957,1.3896019584632242,3.694273565102173,0.5270873384041285,0.9176751096370495,1,0.5,3.694273565102173,Treatment
0962,-1.6813648499144798,1.4397411845309984,3.1842150992204648,-0.24162366538348135,0.9250296816154431,1,0.5,3.1842150992204648,Treatment
0963,-0.11798719394376786,-0.8351123997383129,0.859282046580443,-0.9530995936820807,0.20182721287791267,0,0.5,-0.9530995936820807,Control
0964,-1.2157204660815442,0.7196478261806729,0.1798894344619284,-0.49607263990087125,0.7641290713222382,1,0.5,0.1798894344619284,Treatment
0965,-0.15918578471901304,-0.8575430509415014,0.8828028582463532,-1.0167288356605144,0.19557241649903082,1,0.5,0.8828028582463532,Treatment
0966,1.481654473401303,1.1287227649064007,4.594046015890402,2.610377238307704,0.8704925985702598,0,0.5,2.610377238307704,Control
0968,-1.2070853645072783,1.4427165367735366,3.677134914839145,0.2356311722662583,0.9254498305529582,1,0.5,3.677134914839145,Treatment
0970,1.2165280922137856,0.25001171856909876,1.4665456703420834,1.4665398107828844,0.5987108568733313,1,0.5,1.4665456703420834,Treatment
0971,0.23219674201559384,1.4694860412019177,5.285718213191122,1.7016827832175117,0.9291494974087791,0,0.5,1.7016827832175117,Control
0972,0.998294698795022,-0.7065667420009822,1.643484449598296,0.29172795679403973,0.23991788144309487,0,0.5,0.29172795679403973,Control
0975,-0.8908455004769883,0.9990367683317622,1.6048218126464353,0.10819126785477395,0.8411115599518533,0,0.5,0.10819126785477395,Control
0978,0.9399622989744851,0.6616502739096961,2.146349605858885,1.6016125728841812,0.745902309989329,1,0.5,2.146349605858885,Treatment
0979,-2.254248061844666,-0.9136394237131521,-1.0415937805754405,-3.167887485557818,0.18045317189680335,1,0.5,-1.0415937805754405,Treatment
0981,1.6145699595982579,0.8210496993510147,3.3733400268825484,2.4356196589492725,0.794191020106949,0,0.5,2.4356196589492725,Control
0982,0.7633802604133303,1.105134798442144,3.7585935050899186,1.8685150588554742,0.865449407959203,1,0.5,3.7585935050899186,Treatment
0983,-1.6417380933618955,-0.4810179326141618,-1.4194905566761717,-2.122756025976057,0.31525187682368805,0,0.5,-2.122756025976057,Control
0986,-1.1071638176973497,0.7304597329222812,0.32520889160557154,-0.37670408477506856,0.7674453911017088,0,0.5,-0.37670408477506856,Control
0989,0.6878633681655285,-0.0603564231699461,0.6649709522162947,0.6275069449955825,0.47593588231024225,0,0.5,0.6275069449955825,Control
0991,-0.48851254398735583,0.008625805062195449,-0.4840508324303161,-0.47988673892516037,0.503441155668839,0,0.5,-0.47988673892516037,Control
0993,-1.0558931479689977,1.9443877468200654,7.477588145409056,0.8884945988510677,0.9740756448248175,0,0.5,0.8884945988510677,Control
0995,0.8158531586392422,0.7893091917576146,2.4565257549041672,1.6051623503968568,0.7850343421818835,0,0.5,1.6051623503968568,Control
0997,-0.778860526630563,0.19156704854450862,-0.6096811341822005,-0.5872934780860544,0.5759593220666959,1,0.5,-0.6096811341822005,Treatment
0998,-0.7901459768557436,0.8821030117920523,1.2071169758655014,0.09195703493630869,0.8111394481626248,0,0.5,0.09195703493630869,Control
0999,-1.0116987058579188,0.6998536981477727,0.31781854083819483,-0.3118450077101461,0.7579906621089488,1,0.5,0.31781854083819483,Treatment
1000,1.1810674733730129,0.15872549076337966,1.3108177815908542,1.3397929641363926,0.56305742297589,0,0.5,1.3397929641363926,Control
1001,-0.26885890004867263,1.3977903345980902,4.337671906242054,1.1289314345494175,0.918911981163703,1,0.5,4.337671906242054,Treatment
1006,-0.021475621927219316,-1.1718369689576928,2.13900965722584,-1.1933125908849123,0.12063125851910828,0,0.5,-1.1933125908849123,Control
1008,1.3482018014756887,0.5149148205903942,2.1359337566981615,1.8631166220660829,0.6966937280508161,0,0.5,1.8631166220660829,Control
1009,0.4648803382052517,0.8758777900561232,2.43714303946051,1.340758128261375,0.8094517626027397,0,0.5,1.340758128261375,Control
1011,0.9375595198946537,-0.1395241857644868,0.9067314238388964,0.7980353341301669,0.44451797268995036,1,0.5,0.9067314238388964,Treatment
1012,0.43478311935203773,0.47746701511188683,1.1294661279476907,0.9122501344639246,0.6834851982395029,0,0.5,0.9122501344639246,Control
1013,0.6419333573637491,1.1636253967067982,3.931794183439255,1.8055587540705473,0.8777120726792421,0,0.5,1.8055587540705473,Control
1015,0.6837584356004742,0.5662507431760628,1.6081636154833925,1.250009178776537,0.714388330215481,0,0.5,1.250009178776537,Control
1016,0.5862183107350388,1.3000919565060451,4.616742479731495,1.8863102672410839,0.9032152729294654,0,0.5,1.8863102672410839,Control
1018,0.07700446031042318,1.2829590509554505,4.010451838645169,1.3599635112658737,0.9002467886190397,0,0.5,1.3599635112658737,Control
1019,-1.3052103081169903,-0.8477895463700007,-0.29161085143348764,-2.152999854486991,0.19827759294588013,0,0.5,-2.152999854486991,Control
1023,-0.5683426382919079,0.06693280922243912,-0.5259162317798735,-0.5014098290694687,0.526682403193767,1,0.5,-0.5259162317798735,Treatment
1025,-0.243909692662254,0.9515469434843856,2.0427469503888918,0.7076372508221316,0.8293365998917116,0,0.5,0.7076372508221316,Control
1026,-1.4099203721268456,0.21727894583257132,-1.206860618606333,-1.1926414262942744,0.586004518020461,1,0.5,-1.206860618606333,Treatment
1027,-0.6502861369725429,1.2570736680710735,3.1387191109783203,0.6067875310985306,0.8956365194489416,1,0.5,3.1387191109783203,Treatment
1030,-1.816682680458607,2.3299097299569373,10.20523088401588,0.5132270494983304,0.9900945386699653,0,0.5,0.5132270494983304,Control
1031,-1.1892896782548532,-0.24533265009458655,-1.191579784897281,-1.4346223283494397,0.40309943647180324,0,0.5,-1.4346223283494397,Control
1035,-0.6433690892233406,-0.2431227148034691,-0.6467131377182572,-0.8864918040268097,0.4039551675870118,0,0.5,-0.8864918040268097,Control
1036,-1.5246504997931705,0.8990383242786418,0.541408479389647,-0.6256121755145286,0.8156838761996585,0,0.5,-0.6256121755145286,Control
1038,-0.9844635617094003,0.2029616064359966,-0.8005959311172413,-0.7815019552734037,0.5804174793858485,1,0.5,-0.8005959311172413,Treatment
1041,1.553808204101649,1.4929651046000778,6.75818036350873,3.046773308701727,0.9322768392685474,1,0.5,6.75818036350873,Treatment
1043,0.6047925692962015,1.0305075900487752,3.2439381506168585,1.6353001593449767,0.8486141044390063,0,0.5,1.6353001593449767,Control
1046,-0.04201702208114515,-0.18845997228721692,-0.06521268591575646,-0.23047699436836205,0.4252580453667541,0,0.5,-0.23047699436836205,Control
1047,1.4822779516779985,0.931535746565291,3.683563519218552,2.4138136982432896,0.8242117487271596,1,0.5,3.683563519218552,Treatment
1048,0.22819624455455317,1.5789232154503348,6.003654892855769,1.8071194600048879,0.9428231648430149,1,0.5,6.003654892855769,Treatment
1049,1.1005734503618851,0.7723309956078576,2.679729281719063,1.8729044459697426,0.7800407940238958,0,0.5,1.8729044459697426,Control
1050,-0.12700827227844186,1.2335825100428572,3.5332346009102586,1.1065742377644154,0.8913207432026973,0,0.5,1.1065742377644154,Control
1053,0.3139219018932392,1.152236650545413,3.5453388248861697,1.4661585524386522,0.8753880795795514,0,0.5,1.4661585524386522,Control
1054,0.5054611460155114,-0.040923857307146684,0.48834874155572944,0.4645372887083647,0.48367829899787296,1,0.5,0.48834874155572944,Treatment
1055,-0.13538699859223957,0.7842201768270461,1.4867256613065707,0.6488331782348066,0.7835445360436419,1,0.5,1.4867256613065707,Treatment
1057,-0.4149438330296213,0.8963818046933584,1.640247748887702,0.4814379716637371,0.8149755591184652,1,0.5,1.640247748887702,Treatment
1059,0.1216416503557639,-0.5458842678384928,0.44467878418365214,-0.42424261748272885,0.2925727465898542,1,0.5,0.44467878418365214,Treatment
1060,0.4743562073528563,0.7304828054234759,1.9068078681032976,1.2048390127763322,0.7674524402641929,1,0.5,1.9068078681032976,Treatment
1062,0.3769376450730841,1.1712634535397566,3.7062855270387174,1.5482010986128407,0.8792535516646927,0,0.5,1.5482010986128407,Control
1063,-1.510508064874924,-1.168206460097511,0.6348013719034358,-2.678714524972435,0.1213617476576025,0,0.5,-2.678714524972435,Control
1064,-1.1126970252587973,0.35286300742234517,-0.6872409175333407,-0.7598340178364522,0.6379044275266741,0,0.5,-0.7598340178364522,Control
1069,-1.4050120258908647,-0.207165686789616,-1.4227596257196462,-1.6121777126804808,0.4179402319790997,0,0.5,-1.6121777126804808,Control
1070,-2.2187062676909988,0.9229034290417862,-0.05375307449593114,-1.2958028386492124,0.8219712332546898,0,0.5,-1.2958028386492124,Control
1071,0.08944501997243258,-0.10806659835122562,0.05876850015523001,-0.01862157837879304,0.4569714318010453,0,0.5,-0.01862157837879304,Control
1073,-0.041526925845348395,0.2765583110248987,0.24972122846099015,0.2350313851795503,0.6089403602669572,0,0.5,0.2350313851795503,Control
1079,0.10801987302449038,0.768248104012426,1.6725542236680782,0.8762679770369164,0.7788301001426429,1,0.5,1.6725542236680782,Treatment
1080,0.003562052960804333,0.9172757221440688,2.1449894149026845,0.9208377751048732,0.8205009120119986,0,0.5,0.9208377751048732,Control
1081,-0.45219720852006784,0.5662785216155117,0.4722847803737872,0.11408131309544389,0.7143977705726035,1,0.5,0.4722847803737872,Treatment
1082,1.2331974265778942,0.047144424390430054,1.2612148322753192,1.2803418509683242,0.5188009394322106,0,0.5,1.2803418509683242,Control
1083,-0.697066473635132,1.003013171042289,1.8165109544546283,0.30594669740715696,0.8420727468001385,0,0.5,0.30594669740715696,Control
1090,1.4470921714021372,-0.4572435582799702,1.6366137354392092,0.989848613122167,0.3237479966054505,1,0.5,1.6366137354392092,Treatment
1092,2.654140015893336,0.5485737434653679,3.5302931916652343,3.202713759358704,0.7083509955679412,0,0.5,3.202713759358704,Control
1095,0.8976900166917587,2.071836357019581,10.518619975737884,2.9695263737113393,0.9808596475841653,1,0.5,10.518619975737884,Treatment
1097,0.1886200131481519,-0.5817500566577167,0.5746112416618068,-0.3931300435095648,0.28036752457003594,0,0.5,-0.3931300435095648,Control
1100,-0.060216927306728084,1.537222554921969,5.434500716875909,1.4770056276152408,0.9378805905815455,1,0.5,5.434500716875909,Treatment
1104,-0.28031474987541694,-0.18484250380919315,-0.30440249935111036,-0.4651572536846101,0.42667628451253214,0,0.5,-0.4651572536846101,Control
1109,-1.123017764876307,-0.10929334578755283,-1.1537743669032081,-1.2323111106638598,0.4564849121362206,0,0.5,-1.2323111106638598,Control
1111,0.4537140457520137,1.293735452289378,4.448084612917506,1.7474494980413917,0.9021215924321169,1,0.5,4.448084612917506,Treatment
1112,0.1103717021096621,0.5070203735768128,0.8780212073420102,0.6173920756864749,0.693929738271737,1,0.5,0.8780212073420102,Treatment
1113,0.30135361326669885,-0.31357851428908645,0.3412273253696572,-0.012224901022387602,0.3769205900658341,1,0.5,0.3412273253696572,Treatment
1114,1.3724170639274451,0.42019986267342885,1.9356528444456964,1.792616926600874,0.6628302724616099,1,0.5,1.9356528444456964,Treatment
1115,-0.36354217122122967,0.10827988071981402,-0.28595316572392837,-0.25526229050141563,0.5431131591840646,0,0.5,-0.25526229050141563,Control
1117,-1.7740767599685914,1.1548489660642505,1.4706999919028705,-0.6192277939043409,0.8759238594217363,1,0.5,1.4706999919028705,Treatment
1122,0.4904390141287929,0.34094970894596643,0.8934072766624546,0.8313887230747594,0.6334292789647594,1,0.5,0.8934072766624546,Treatment
1123,0.3897944189447296,1.3727705284001235,4.8451775304327,1.762564947344853,0.9150881522349826,0,0.5,1.762564947344853,Control
1126,0.565266194473726,0.6361862775382366,1.6928252926987608,1.2014524720119626,0.7376724919124945,0,0.5,1.2014524720119626,Control
1128,-0.8064004598039572,0.11847310813622483,-0.7190921510329296,-0.6879273516677324,0.5471535991941809,0,0.5,-0.6879273516677324,Control
1130,1.445900963432032,0.20574523559618685,1.6334357851711863,1.6516461990282187,0.58150503924648,1,0.5,1.6334357851711863,Treatment
1133,-1.230526181368282,0.2465796611728881,-0.9856332921735653,-0.9839465201953939,0.5973832266887857,1,0.5,-0.9856332921735653,Treatment
1139,0.4146548487318727,0.6041497650710282,1.446723608538144,1.018804613802901,0.7271279620410289,0,0.5,1.018804613802901,Control
1141,-0.28687738035486965,2.075160133598261,9.363281846595363,1.7882827532433911,0.9810141519630166,0,0.5,1.7882827532433911,Control
1142,-1.037769780821469,-1.1947297924164062,1.219623876745026,-2.232499573237875,0.11609630923496045,1,0.5,1.219623876745026,Treatment
1145,-0.4483625893128614,0.6499757675296477,0.7215622912034718,0.20161317821678632,0.7421460627143681,0,0.5,0.20161317821678632,Control
1146,-1.8917580364545623,-0.16271387401818935,-1.9201633638676425,-2.054471910472752,0.43537186134438405,1,0.5,-1.9201633638676425,Treatment
1150,1.1390472627225385,0.0493433469627511,1.1685884679828868,1.1883906096852896,0.5196771621556073,1,0.5,1.1685884679828868,Treatment
1151,0.9880479896911463,0.9970198587942614,3.4746551167485347,1.9850678484854076,0.8406225646431794,0,0.5,1.9850678484854076,Control
1152,-0.27612083185611835,1.0121988678633624,2.279071698283308,0.7360780360072441,0.8442785112898393,1,0.5,2.279071698283308,Treatment
1154,-0.4777624502451091,1.8267075654322251,7.109312391685657,1.348945115187116,0.9661281249234388,0,0.5,1.348945115187116,Control
1158,1.8465319820404418,1.0575227538029817,4.612002108564016,2.9040547358434234,0.8548634621439155,0,0.5,2.9040547358434234,Control
1159,-1.2051449919896153,-0.27121988591370977,-1.1936344819163787,-1.4763648779033252,0.3931109596251341,0,0.5,-1.4763648779033252,Control
1162,0.805884696946588,-0.6081016480626192,1.2414091016682256,0.1977830488839688,0.2715600296269657,0,0.5,0.1977830488839688,Control
1163,0.936895231632134,0.5836979191291131,1.9101507127880037,1.520593150761247,0.7202882162511139,0,0.5,1.520593150761247,Control
1164,-0.8344426741110722,0.9359520483679504,1.3855458237612275,0.10150937425687823,0.825351061419669,1,0.5,1.3855458237612275,Treatment
1166,-0.04510772436690484,-0.5762962219734378,0.330978835568092,-0.6214039463403426,0.2822074880398858,0,0.5,-0.6214039463403426,Control
1170,0.4780015612209813,0.32677903420247556,0.8549601527108245,0.8047805954234568,0.6280824910359716,1,0.5,0.8549601527108245,Treatment
1172,-0.2738195170178137,0.9857412991722659,2.162422950355973,0.7119217821544522,0.8378699611339486,0,0.5,0.7119217821544522,Control
1173,0.7589529076202024,0.6257050772423443,1.8548191336150706,1.3846579848625467,0.7342457987891394,1,0.5,1.8548191336150706,Treatment
1174,1.7656437059352026,0.19798089569071672,1.943027023897558,1.9636246016259193,0.5784699945461692,0,0.5,1.9636246016259193,Control
1176,-1.6838704118768242,1.0063014617014192,0.8445655826187111,-0.677568950175405,0.8428647112161919,1,0.5,0.8445655826187111,Treatment
1177,-0.9895199559489305,-0.20632833273810808,-1.0075413605370096,-1.1958482886870385,0.4182672241595001,1,0.5,-1.0075413605370096,Treatment
1181,-0.16872956855211652,0.4805667297733175,0.5334425598645837,0.311837161221201,0.684587766938956,1,0.5,0.5334425598645837,Treatment
1184,-0.5847570446733404,3.9673039934722745,32.877896905304915,3.382546948798934,0.9999636548748043,0,0.5,3.382546948798934,Control
1185,0.303872932148675,0.3884580115115765,0.7999011913195195,0.6923309436602515,0.651161439468044,1,0.5,0.7999011913195195,Treatment
1186,0.3923824175568797,0.477045149169523,1.086049140833986,0.8694275667264026,0.6833350140653613,1,0.5,1.086049140833986,Treatment
1187,1.1742255137384412,0.5409338869440807,2.0299113972993448,1.715159400682522,0.7057234235833537,1,0.5,2.0299113972993448,Treatment
1194,-1.4604633581149398,-0.22686525924655376,-1.4709602960322046,-1.6873286173614934,0.4102642584182357,0,0.5,-1.6873286173614934,Control
1195,-0.4735140398874768,0.7096288298103085,0.8884465272135729,0.2361147899228317,0.7610328316123459,0,0.5,0.2361147899228317,Control
1196,1.2347587372455107,0.697196430109166,2.555522676614024,1.9319551673546767,0.7571600636263074,0,0.5,1.9319551673546767,Control
1197,-0.8898141412472914,-0.8739718345957597,0.20085347678818455,-1.7637859758430512,0.1910667962015227,1,0.5,0.20085347678818455,Treatment
1199,-0.4737908067255389,0.2214969720621624,-0.264920503429045,-0.2522938346633765,0.5876472530002412,0,0.5,-0.2522938346633765,Control
1200,0.616691941813967,0.10801006108976892,0.6940293189520828,0.724702002903736,0.5430061443463237,1,0.5,0.6940293189520828,Treatment
1201,-0.10902556266374266,0.20086192715540543,0.07209642847512684,0.09183636449166277,0.5795967306646225,0,0.5,0.09183636449166277,Control
1207,-2.0728518182950806,0.7605044894538903,-0.5358654166090908,-1.3123473288411902,0.7765234566314316,1,0.5,-0.5358654166090908,Treatment
1210,0.3316603021245537,1.4294581810232563,5.133090775224815,1.76111848314781,0.9235637068488091,1,0.5,5.133090775224815,Treatment
1211,-0.42308984355649093,0.8380356190967541,1.4005353637416458,0.41494577554026313,0.7989946504646078,1,0.5,1.4005353637416458,Treatment
1212,-2.416824765795284,0.5410357043733767,-1.5608676467950042,-1.8757890614219075,0.7057585133834448,0,0.5,-1.8757890614219075,Control
1216,-0.8567851155480024,0.4313121684479206,-0.2690686580215472,-0.4254729471000818,0.6668792981625002,0,0.5,-0.4254729471000818,Control
1217,0.44790956745510974,0.6174684756979069,1.5191784422654564,1.0653780431530167,0.7315371159031758,1,0.5,1.5191784422654564,Treatment
1218,2.2695906122023732,-0.23063245764325266,2.26065704441788,2.0389581545591207,0.40880017487253684,1,0.5,2.26065704441788,Treatment
1219,-1.32800190949447,0.39614690771028654,-0.8160637106624821,-0.9318550017841833,0.6540016722340684,0,0.5,-0.9318550017841833,Control
1220,0.5229604661362642,-0.9759883787384177,1.9400729076319454,-0.45302791260215347,0.16453511166335083,1,0.5,1.9400729076319454,Treatment
1221,-2.3447150084147723,1.3438605623684052,1.9391376949476826,-1.000854446046367,0.9105032594907543,0,0.5,-1.000854446046367,Control
1223,-0.964558246162669,-0.820011182744959,-0.029727157881575428,-1.784569428907628,0.20610486611152645,0,0.5,-1.784569428907628,Control
1227,0.07080120481900876,0.11873239528655193,0.15836216584324875,0.1895336001055607,0.5472563148239298,1,0.5,0.15836216584324875,Treatment
1228,1.472901338364933,1.5297633670476374,6.9181349402106,3.0026647054125704,0.9369623438798389,1,0.5,6.9181349402106,Treatment
1229,-0.27788949469594276,1.5510902696773043,5.309417689517935,1.2732007749813616,0.9395599736524934,0,0.5,1.2732007749813616,Control
1232,-1.4013657483207904,1.1466098287188509,1.8013673646679798,-0.25475591960193955,0.8742285437541538,1,0.5,1.8013673646679798,Treatment
1234,0.1617313483696974,-0.3575445358776031,0.23863527070275709,-0.1958131875079057,0.36034209585059473,1,0.5,0.23863527070275709,Treatment
1236,0.16645110432373142,0.49841002542970564,0.912481223936264,0.664861129753437,0.690902464027424,0,0.5,0.664861129753437,Control
1237,1.5344233658564055,1.3314033492710933,5.745394797392521,2.8658267151274988,0.9084718360172509,1,0.5,5.745394797392521,Treatment
1238,0.8722118162286887,-0.20716728631932993,0.8544647421108542,0.6650445299093588,0.41793960740659297,0,0.5,0.6650445299093588,Control
1240,-0.22768326884269627,0.9406752305281159,2.0123941250796094,0.7129919616854196,0.8265643419481844,1,0.5,2.0123941250796094,Treatment
1244,-0.5298407816745994,0.19079034964387748,-0.36164369181819456,-0.3390504320307219,0.5756550751629698,1,0.5,-0.36164369181819456,Treatment
1246,-0.4714714698971705,2.072548720660477,9.155719289455828,1.6010772507633064,0.9808928512102727,0,0.5,1.6010772507633064,Control
1250,-0.7049918631222548,0.9291180016799583,1.4860876598092423,0.22412613855770347,0.8235860319057364,1,0.5,1.4860876598092423,Treatment
1251,-0.36781678920908023,1.3395136445869131,3.890533641153407,0.9716968553778329,0.9097982422398442,1,0.5,3.890533641153407,Treatment
1260,0.9315101820739115,-0.4249464934167127,1.0801959798998757,0.5065636886571987,0.3354378403064929,1,0.5,1.0801959798998757,Treatment
1261,-1.2931208543661834,-0.22482217110246855,-1.3044419226789623,-1.517943025468652,0.41105880876113554,0,0.5,-1.517943025468652,Control
1262,-0.6678618010389451,1.327309514405588,3.5192940502270447,0.6594477133666429,0.9077968410933008,0,0.5,0.6594477133666429,Control
1265,0.48092590215148207,1.0432043283821866,3.179078607853233,1.5241302305336686,0.8515731653768328,0,0.5,1.5241302305336686,Control
1268,0.9195608346960508,1.7987390077578238,8.289854374634164,2.7182998424538747,0.9639700123059507,0,0.5,2.7182998424538747,Control
1270,-0.7788953596504613,-1.1618822066533718,1.3401040612982698,-1.9407775663038331,0.12264165784326393,1,0.5,1.3401040612982698,Treatment
1274,0.6117767264807836,1.3916069859520623,5.180720226157982,2.003383712432846,0.9179792788821932,1,0.5,5.180720226157982,Treatment
1275,0.771328293095654,0.35500680726021966,1.2008913631279534,1.1263351003558737,0.6387077542412005,1,0.5,1.2008913631279534,Treatment
1276,0.5873302453200764,-0.3600482541612103,0.6665756088885422,0.2272819911588661,0.35940552419609967,0,0.5,0.2272819911588661,Control
1278,-1.4109260131467398,-0.9806549824268983,0.02211488475721146,-2.391580995573638,0.16338145533109555,0,0.5,-2.391580995573638,Control
1279,0.35348948183785067,2.021095477458487,9.533691078573392,2.3745849592963375,0.978365058784157,0,0.5,2.3745849592963375,Control
1280,1.4721163483599657,0.8101554122455074,3.189897638464095,2.282271760605473,0.7910745699628788,0,0.5,2.282271760605473,Control
1281,0.8458495127721906,1.0782055148717342,3.7100065348077003,1.9240550276439248,0.8595289743123031,1,0.5,3.7100065348077003,Treatment
1282,-0.623533578076055,0.33083907396100726,-0.2392050553767977,-0.29269450411504777,0.6296169777295036,1,0.5,-0.2392050553767977,Treatment
1283,-0.33068867277506114,0.2966325810344421,-0.006390605995530374,-0.03405609174061902,0.616626483123808,0,0.5,-0.03405609174061902,Control
1286,0.29061342616132213,0.7224518267725961,1.6957126235617426,1.0130652529339184,0.7649916335915831,1,0.5,1.6957126235617426,Treatment
1288,1.8242514409728232,-0.5657058592905994,2.1814447497989544,1.258545581682224,0.2857968757360556,1,0.5,2.1814447497989544,Treatment
1290,-0.5190817148136274,0.23356791889763942,-0.29318980988845916,-0.285513795915988,0.5923397820516061,1,0.5,-0.29318980988845916,Treatment
1291,0.5248336689945466,0.13551848628930746,0.6293234323914908,0.660352155283854,0.5538990254313537,1,0.5,0.6293234323914908,Treatment
1297,0.022872048464669118,0.0595889120537496,0.05976818137104292,0.08246096051841872,0.5237584752121903,0,0.5,0.08246096051841872,Control
1301,0.4088352373434691,0.6771543431429363,1.6644884177896204,1.0859895804864055,0.750845983766796,1,0.5,1.6644884177896204,Treatment
1303,0.4439992267830553,1.1603808637720179,3.717157156685653,1.6043800905550731,0.8770531127890152,1,0.5,3.717157156685653,Treatment
1305,-0.324652790694371,0.7085753391991192,1.0337929015474823,0.3839225485047482,0.7607059778431527,1,0.5,1.0337929015474823,Treatment
